2025-05-18 18:10:44,763 - MapData - INFO - マップデータの読み込みを開始: /Users/eightman/Documents/Paradox Interactive/Hearts of Iron IV/mod/SSW_mod
2025-05-18 18:10:44,764 - MapData - INFO - プロヴィンス定義ファイルを読み込み中: /Users/eightman/Documents/Paradox Interactive/Hearts of Iron IV/mod/SSW_mod/map/definition.csv
2025-05-18 18:10:44,766 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=1, RGB=(230,81,119), タイプ=lake, 沿岸=False
2025-05-18 18:10:45,010 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4095, RGB=(47,90,163), タイプ=land, 沿岸=False
2025-05-18 18:10:45,010 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4096, RGB=(47,90,218), タイプ=land, 沿岸=True
2025-05-18 18:10:45,010 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4097, RGB=(47,93,78), タイプ=land, 沿岸=False
2025-05-18 18:10:45,010 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4098, RGB=(47,93,128), タイプ=land, 沿岸=True
2025-05-18 18:10:45,010 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4099, RGB=(47,93,183), タイプ=land, 沿岸=True
2025-05-18 18:10:45,010 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4100, RGB=(47,96,43), タイプ=land, 沿岸=True
2025-05-18 18:10:45,010 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4101, RGB=(47,96,98), タイプ=land, 沿岸=True
2025-05-18 18:10:45,010 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4102, RGB=(47,96,148), タイプ=land, 沿岸=True
2025-05-18 18:10:45,010 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4103, RGB=(47,99,8), タイプ=land, 沿岸=False
2025-05-18 18:10:45,011 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4104, RGB=(47,99,63), タイプ=land, 沿岸=True
2025-05-18 18:10:45,011 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4105, RGB=(47,99,213), タイプ=land, 沿岸=False
2025-05-18 18:10:45,011 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4106, RGB=(47,102,28), タイプ=land, 沿岸=False
2025-05-18 18:10:45,011 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4107, RGB=(47,102,73), タイプ=land, 沿岸=True
2025-05-18 18:10:45,011 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4108, RGB=(47,102,178), タイプ=land, 沿岸=False
2025-05-18 18:10:45,011 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4109, RGB=(47,105,38), タイプ=land, 沿岸=True
2025-05-18 18:10:45,011 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4110, RGB=(47,105,93), タイプ=land, 沿岸=False
2025-05-18 18:10:45,011 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4111, RGB=(47,105,143), タイプ=land, 沿岸=False
2025-05-18 18:10:45,011 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4112, RGB=(47,108,3), タイプ=land, 沿岸=True
2025-05-18 18:10:45,011 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4113, RGB=(47,108,58), タイプ=land, 沿岸=False
2025-05-18 18:10:45,011 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4114, RGB=(47,108,208), タイプ=land, 沿岸=False
2025-05-18 18:10:45,011 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4115, RGB=(47,111,23), タイプ=land, 沿岸=True
2025-05-18 18:10:45,011 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4116, RGB=(47,111,173), タイプ=land, 沿岸=True
2025-05-18 18:10:45,011 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4117, RGB=(47,114,88), タイプ=land, 沿岸=False
2025-05-18 18:10:45,011 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4118, RGB=(47,114,138), タイプ=land, 沿岸=True
2025-05-18 18:10:45,011 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4119, RGB=(47,114,193), タイプ=land, 沿岸=True
2025-05-18 18:10:45,011 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4120, RGB=(47,117,53), タイプ=land, 沿岸=True
2025-05-18 18:10:45,011 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4121, RGB=(47,117,158), タイプ=land, 沿岸=False
2025-05-18 18:10:45,011 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4122, RGB=(47,117,203), タイプ=land, 沿岸=False
2025-05-18 18:10:45,011 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4123, RGB=(47,120,18), タイプ=land, 沿岸=False
2025-05-18 18:10:45,011 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4124, RGB=(47,120,168), タイプ=land, 沿岸=True
2025-05-18 18:10:45,012 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4125, RGB=(47,120,223), タイプ=land, 沿岸=False
2025-05-18 18:10:45,012 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4126, RGB=(47,123,83), タイプ=land, 沿岸=True
2025-05-18 18:10:45,012 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4127, RGB=(47,123,133), タイプ=land, 沿岸=True
2025-05-18 18:10:45,012 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4128, RGB=(47,123,188), タイプ=land, 沿岸=False
2025-05-18 18:10:45,012 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4129, RGB=(47,126,48), タイプ=land, 沿岸=False
2025-05-18 18:10:45,012 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4130, RGB=(47,126,153), タイプ=land, 沿岸=False
2025-05-18 18:10:45,012 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4131, RGB=(47,129,13), タイプ=land, 沿岸=False
2025-05-18 18:10:45,012 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4132, RGB=(47,129,68), タイプ=land, 沿岸=True
2025-05-18 18:10:45,012 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4133, RGB=(47,129,218), タイプ=land, 沿岸=False
2025-05-18 18:10:45,012 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4134, RGB=(47,132,33), タイプ=land, 沿岸=False
2025-05-18 18:10:45,012 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4135, RGB=(47,132,78), タイプ=land, 沿岸=True
2025-05-18 18:10:45,012 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4136, RGB=(47,132,183), タイプ=land, 沿岸=True
2025-05-18 18:10:45,012 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4137, RGB=(47,135,43), タイプ=land, 沿岸=True
2025-05-18 18:10:45,012 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4138, RGB=(47,135,98), タイプ=land, 沿岸=False
2025-05-18 18:10:45,012 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4139, RGB=(47,135,148), タイプ=land, 沿岸=False
2025-05-18 18:10:45,012 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4140, RGB=(47,138,8), タイプ=land, 沿岸=False
2025-05-18 18:10:45,012 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4141, RGB=(47,138,63), タイプ=land, 沿岸=False
2025-05-18 18:10:45,012 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4142, RGB=(47,138,213), タイプ=land, 沿岸=False
2025-05-18 18:10:45,012 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4143, RGB=(47,141,28), タイプ=land, 沿岸=False
2025-05-18 18:10:45,012 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4144, RGB=(47,141,178), タイプ=land, 沿岸=False
2025-05-18 18:10:45,012 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4145, RGB=(47,144,93), タイプ=land, 沿岸=True
2025-05-18 18:10:45,013 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4146, RGB=(47,144,143), タイプ=land, 沿岸=False
2025-05-18 18:10:45,013 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4147, RGB=(47,144,198), タイプ=land, 沿岸=False
2025-05-18 18:10:45,013 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4148, RGB=(47,147,58), タイプ=land, 沿岸=False
2025-05-18 18:10:45,013 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4149, RGB=(47,147,163), タイプ=land, 沿岸=False
2025-05-18 18:10:45,013 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4150, RGB=(47,147,208), タイプ=land, 沿岸=False
2025-05-18 18:10:45,013 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4151, RGB=(47,150,23), タイプ=land, 沿岸=True
2025-05-18 18:10:45,013 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4152, RGB=(47,150,128), タイプ=land, 沿岸=False
2025-05-18 18:10:45,013 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4153, RGB=(47,150,173), タイプ=land, 沿岸=False
2025-05-18 18:10:45,013 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4154, RGB=(47,153,88), タイプ=land, 沿岸=False
2025-05-18 18:10:45,013 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4155, RGB=(47,153,138), タイプ=land, 沿岸=True
2025-05-18 18:10:45,013 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4156, RGB=(47,153,193), タイプ=land, 沿岸=False
2025-05-18 18:10:45,013 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4157, RGB=(47,156,53), タイプ=land, 沿岸=True
2025-05-18 18:10:45,013 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4158, RGB=(47,156,158), タイプ=land, 沿岸=False
2025-05-18 18:10:45,013 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4159, RGB=(47,159,18), タイプ=land, 沿岸=True
2025-05-18 18:10:45,013 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4160, RGB=(47,159,73), タイプ=land, 沿岸=True
2025-05-18 18:10:45,013 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4161, RGB=(47,159,223), タイプ=land, 沿岸=True
2025-05-18 18:10:45,013 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4162, RGB=(47,162,38), タイプ=land, 沿岸=True
2025-05-18 18:10:45,013 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4163, RGB=(47,162,83), タイプ=land, 沿岸=True
2025-05-18 18:10:45,013 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4164, RGB=(47,162,188), タイプ=land, 沿岸=True
2025-05-18 18:10:45,013 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4165, RGB=(47,165,3), タイプ=land, 沿岸=False
2025-05-18 18:10:45,014 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4166, RGB=(47,165,48), タイプ=land, 沿岸=True
2025-05-18 18:10:45,014 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4167, RGB=(47,165,153), タイプ=land, 沿岸=False
2025-05-18 18:10:45,014 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4168, RGB=(47,168,13), タイプ=land, 沿岸=True
2025-05-18 18:10:45,014 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4169, RGB=(47,168,68), タイプ=land, 沿岸=True
2025-05-18 18:10:45,014 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4170, RGB=(47,168,218), タイプ=land, 沿岸=True
2025-05-18 18:10:45,014 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4171, RGB=(47,171,33), タイプ=land, 沿岸=False
2025-05-18 18:10:45,014 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4172, RGB=(47,171,183), タイプ=land, 沿岸=False
2025-05-18 18:10:45,014 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4173, RGB=(47,174,98), タイプ=land, 沿岸=False
2025-05-18 18:10:45,014 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4174, RGB=(47,174,148), タイプ=land, 沿岸=False
2025-05-18 18:10:45,014 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4175, RGB=(47,174,203), タイプ=land, 沿岸=False
2025-05-18 18:10:45,014 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4176, RGB=(47,177,63), タイプ=land, 沿岸=False
2025-05-18 18:10:45,014 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4177, RGB=(47,177,168), タイプ=land, 沿岸=False
2025-05-18 18:10:45,014 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4178, RGB=(47,177,213), タイプ=land, 沿岸=True
2025-05-18 18:10:45,014 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4179, RGB=(47,180,28), タイプ=land, 沿岸=True
2025-05-18 18:10:45,014 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4180, RGB=(47,180,133), タイプ=land, 沿岸=True
2025-05-18 18:10:45,014 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4181, RGB=(47,183,93), タイプ=land, 沿岸=False
2025-05-18 18:10:45,014 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4182, RGB=(47,183,143), タイプ=land, 沿岸=False
2025-05-18 18:10:45,014 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4183, RGB=(47,183,198), タイプ=land, 沿岸=False
2025-05-18 18:10:45,014 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4184, RGB=(47,186,58), タイプ=land, 沿岸=True
2025-05-18 18:10:45,014 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4185, RGB=(47,186,163), タイプ=land, 沿岸=False
2025-05-18 18:10:45,014 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4186, RGB=(47,189,23), タイプ=land, 沿岸=True
2025-05-18 18:10:45,015 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4187, RGB=(47,189,78), タイプ=land, 沿岸=True
2025-05-18 18:10:45,015 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4188, RGB=(47,189,128), タイプ=land, 沿岸=True
2025-05-18 18:10:45,015 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4189, RGB=(47,192,43), タイプ=land, 沿岸=True
2025-05-18 18:10:45,015 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4190, RGB=(47,192,88), タイプ=land, 沿岸=False
2025-05-18 18:10:45,015 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4191, RGB=(47,192,193), タイプ=land, 沿岸=False
2025-05-18 18:10:45,015 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4192, RGB=(47,195,8), タイプ=land, 沿岸=False
2025-05-18 18:10:45,015 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4193, RGB=(47,195,53), タイプ=land, 沿岸=True
2025-05-18 18:10:45,015 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4194, RGB=(47,195,158), タイプ=land, 沿岸=True
2025-05-18 18:10:45,015 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4195, RGB=(47,198,18), タイプ=land, 沿岸=False
2025-05-18 18:10:45,015 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4196, RGB=(47,198,73), タイプ=land, 沿岸=True
2025-05-18 18:10:45,015 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4197, RGB=(47,198,223), タイプ=land, 沿岸=False
2025-05-18 18:10:45,015 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4198, RGB=(47,201,38), タイプ=land, 沿岸=True
2025-05-18 18:10:45,015 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4199, RGB=(47,201,188), タイプ=land, 沿岸=True
2025-05-18 18:10:45,016 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4200, RGB=(47,204,3), タイプ=land, 沿岸=False
2025-05-18 18:10:45,016 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4201, RGB=(225,76,133), タイプ=lake, 沿岸=False
2025-05-18 18:10:45,016 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4202, RGB=(47,204,208), タイプ=land, 沿岸=False
2025-05-18 18:10:45,016 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4203, RGB=(47,207,68), タイプ=land, 沿岸=False
2025-05-18 18:10:45,016 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4204, RGB=(47,207,173), タイプ=land, 沿岸=False
2025-05-18 18:10:45,016 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4205, RGB=(47,207,218), タイプ=land, 沿岸=True
2025-05-18 18:10:45,016 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4206, RGB=(47,210,33), タイプ=land, 沿岸=True
2025-05-18 18:10:45,016 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4207, RGB=(47,210,138), タイプ=land, 沿岸=False
2025-05-18 18:10:45,016 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4208, RGB=(47,210,183), タイプ=land, 沿岸=False
2025-05-18 18:10:45,016 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4209, RGB=(48,0,8), タイプ=land, 沿岸=False
2025-05-18 18:10:45,016 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4210, RGB=(48,0,53), タイプ=land, 沿岸=False
2025-05-18 18:10:45,016 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4211, RGB=(48,0,158), タイプ=land, 沿岸=True
2025-05-18 18:10:45,016 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4212, RGB=(48,0,244), タイプ=sea, 沿岸=True
2025-05-18 18:10:45,016 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4213, RGB=(48,2,236), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,016 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4214, RGB=(48,3,18), タイプ=land, 沿岸=True
2025-05-18 18:10:45,016 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4215, RGB=(48,3,73), タイプ=land, 沿岸=False
2025-05-18 18:10:45,016 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4216, RGB=(48,3,223), タイプ=land, 沿岸=True
2025-05-18 18:10:45,016 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4217, RGB=(48,4,240), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,017 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4218, RGB=(48,6,38), タイプ=land, 沿岸=False
2025-05-18 18:10:45,017 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4219, RGB=(48,6,188), タイプ=land, 沿岸=True
2025-05-18 18:10:45,017 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4220, RGB=(48,6,248), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,017 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4221, RGB=(48,8,236), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,017 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4222, RGB=(48,9,3), タイプ=land, 沿岸=False
2025-05-18 18:10:45,017 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4223, RGB=(48,9,153), タイプ=land, 沿岸=True
2025-05-18 18:10:45,017 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4224, RGB=(48,9,208), タイプ=land, 沿岸=False
2025-05-18 18:10:45,017 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4225, RGB=(48,10,244), タイプ=sea, 沿岸=True
2025-05-18 18:10:45,017 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4226, RGB=(48,12,68), タイプ=land, 沿岸=True
2025-05-18 18:10:45,017 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4227, RGB=(48,12,173), タイプ=land, 沿岸=False
2025-05-18 18:10:45,017 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4228, RGB=(48,12,218), タイプ=land, 沿岸=True
2025-05-18 18:10:45,017 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4229, RGB=(48,12,232), タイプ=land, 沿岸=False
2025-05-18 18:10:45,017 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4230, RGB=(48,14,240), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,017 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4231, RGB=(48,15,33), タイプ=land, 沿岸=True
2025-05-18 18:10:45,017 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4232, RGB=(48,15,138), タイプ=land, 沿岸=False
2025-05-18 18:10:45,017 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4233, RGB=(48,15,183), タイプ=land, 沿岸=True
2025-05-18 18:10:45,017 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4234, RGB=(48,16,248), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,017 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4235, RGB=(48,17,236), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,017 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4236, RGB=(48,18,98), タイプ=land, 沿岸=False
2025-05-18 18:10:45,017 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4237, RGB=(48,18,148), タイプ=land, 沿岸=True
2025-05-18 18:10:45,018 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4238, RGB=(48,18,203), タイプ=land, 沿岸=False
2025-05-18 18:10:45,018 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4239, RGB=(48,18,244), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,018 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4240, RGB=(48,20,232), タイプ=sea, 沿岸=True
2025-05-18 18:10:45,018 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4241, RGB=(48,21,63), タイプ=land, 沿岸=True
2025-05-18 18:10:45,018 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4242, RGB=(48,21,168), タイプ=land, 沿岸=False
2025-05-18 18:10:45,018 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4243, RGB=(48,21,240), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,018 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4244, RGB=(48,23,236), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,018 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4245, RGB=(48,24,28), タイプ=land, 沿岸=True
2025-05-18 18:10:45,018 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4246, RGB=(48,24,83), タイプ=land, 沿岸=False
2025-05-18 18:10:45,018 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4247, RGB=(48,24,133), タイプ=land, 沿岸=True
2025-05-18 18:10:45,018 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4248, RGB=(48,25,244), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,018 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4249, RGB=(48,26,232), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,018 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4250, RGB=(48,27,48), タイプ=land, 沿岸=False
2025-05-18 18:10:45,018 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4251, RGB=(48,27,93), タイプ=land, 沿岸=False
2025-05-18 18:10:45,018 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4252, RGB=(48,27,198), タイプ=land, 沿岸=True
2025-05-18 18:10:45,018 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4253, RGB=(48,27,240), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,018 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4254, RGB=(48,30,13), タイプ=land, 沿岸=False
2025-05-18 18:10:45,018 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4255, RGB=(48,30,58), タイプ=land, 沿岸=True
2025-05-18 18:10:45,018 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4256, RGB=(48,30,163), タイプ=land, 沿岸=False
2025-05-18 18:10:45,019 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4257, RGB=(48,30,236), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,019 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4258, RGB=(48,31,244), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,019 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4259, RGB=(48,32,232), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,019 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4260, RGB=(48,33,23), タイプ=land, 沿岸=False
2025-05-18 18:10:45,019 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4261, RGB=(48,33,78), タイプ=land, 沿岸=False
2025-05-18 18:10:45,019 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4262, RGB=(48,33,128), タイプ=land, 沿岸=True
2025-05-18 18:10:45,019 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4263, RGB=(48,34,240), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,019 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4264, RGB=(48,35,248), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,019 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4265, RGB=(48,36,43), タイプ=land, 沿岸=False
2025-05-18 18:10:45,019 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4266, RGB=(48,36,193), タイプ=land, 沿岸=True
2025-05-18 18:10:45,019 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4267, RGB=(48,37,244), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,019 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4268, RGB=(48,39,8), タイプ=land, 沿岸=True
2025-05-18 18:10:45,019 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4269, RGB=(48,39,158), タイプ=land, 沿岸=True
2025-05-18 18:10:45,019 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4270, RGB=(48,39,213), タイプ=land, 沿岸=False
2025-05-18 18:10:45,019 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4271, RGB=(48,39,232), タイプ=sea, 沿岸=False
2025-05-18 18:10:45,019 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4272, RGB=(42,223,211), タイプ=lake, 沿岸=False
2025-05-18 18:10:45,019 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4273, RGB=(48,42,73), タイプ=land, 沿岸=True
2025-05-18 18:10:45,019 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4274, RGB=(48,42,178), タイプ=land, 沿岸=False
2025-05-18 18:10:45,019 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4275, RGB=(48,42,223), タイプ=land, 沿岸=True
2025-05-18 18:10:45,020 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4276, RGB=(48,45,38), タイプ=land, 沿岸=False
2025-05-18 18:10:45,020 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4277, RGB=(48,45,143), タイプ=land, 沿岸=False
2025-05-18 18:10:45,020 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4278, RGB=(48,45,188), タイプ=land, 沿岸=False
2025-05-18 18:10:45,020 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4279, RGB=(48,48,3), タイプ=land, 沿岸=True
2025-05-18 18:10:45,020 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4280, RGB=(48,48,153), タイプ=land, 沿岸=False
2025-05-18 18:10:45,020 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4281, RGB=(48,48,208), タイプ=land, 沿岸=False
2025-05-18 18:10:45,020 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=4282, RGB=(48,51,68), タイプ=land, 沿岸=True
